gateway_id	slot_id	cur_level	player_count
153099	8	0	33
153099	8	5	1
153099	9	0	30
153099	9	2	1
153099	9	4	1
153099	9	8	1
153099	9	9	1
153099	10	0	25
153099	10	2	1
153099	10	4	1
153099	10	5	1
153099	10	6	2
153099	10	8	1
153099	10	9	2
153099	10	12	1
153101	1	0	23
153101	1	1	3
153101	1	2	4
153101	1	3	4
153101	1	4	7
153101	1	5	2
153101	1	6	2
153101	1	7	6
153101	1	8	1
153101	1	9	1
153101	1	10	2
153101	1	11	3
153101	2	0	49
153101	2	2	3
153101	2	3	2
153101	2	10	3
153101	2	12	1
153101	3	0	40
153101	3	1	1
153101	3	2	2
153101	3	3	4
153101	3	4	2
153101	3	5	4
153101	3	6	1
153101	3	7	1
153101	3	8	1
153101	3	10	1
153101	3	11	1
153101	4	0	38
153101	4	1	6
153101	4	2	1
153101	4	3	1
153101	4	4	1
153101	4	5	2
153101	4	6	1
153101	4	7	4
153101	4	9	1
153101	4	10	1
153101	4	11	2
153101	5	0	15
153101	5	1	2
153101	5	2	4
153101	5	3	5
153101	5	4	2
153101	5	5	2
153101	5	6	1
153101	5	8	2
153101	5	9	2
153101	5	10	7
153101	5	11	12
153101	5	12	2
153101	5	15	2
153101	6	0	25
153101	6	1	2
153101	6	2	4
153101	6	3	3
153101	6	4	4
153101	6	5	3
153101	6	6	3
153101	6	7	1
153101	6	8	4
153101	6	9	2
153101	6	10	5
153101	6	11	1
153101	6	12	1
153101	7	0	48
153101	7	1	1
153101	7	2	2
153101	7	3	2
153101	7	4	1
153101	7	10	3
153101	7	11	1
153101	8	0	39
153101	8	1	2
153101	8	3	1
153101	8	4	2
153101	8	5	1
153101	8	6	1
153101	8	7	2
153101	8	8	2
153101	8	9	2
153101	8	10	2
153101	8	11	2
153101	8	12	1
153101	8	13	1
153101	9	0	38
153101	9	1	2
153101	9	2	2
153101	9	4	1
153101	9	5	2
153101	9	6	3
153101	9	7	2
153101	9	8	2
153101	9	9	3
153101	9	10	1
153101	9	11	2
153101	10	0	14
153101	10	1	3
153101	10	2	6
153101	10	3	3
153101	10	4	4
153101	10	5	5
153101	10	7	1
153101	10	8	1
153101	10	10	9
153101	10	11	10
153101	10	12	2
153103	1	0	8
153103	1	1	1
153103	1	2	2
153103	1	3	1
153103	1	4	1
153103	1	5	1
153103	1	10	1
153103	1	14	1
153103	2	0	10
153103	2	1	1
153103	2	2	2
153103	2	4	2
153103	2	11	1
153103	3	0	16
153103	4	0	11
153103	4	1	2
153103	4	2	1
153103	4	5	1
153103	4	10	1
153103	5	0	1
153103	5	2	1
153103	5	3	1
153103	5	5	1
153103	5	7	2
153103	5	8	2
153103	5	10	2
153103	5	11	1
153103	5	12	3
153103	5	13	1
153103	5	17	1
153103	6	0	8
153103	6	1	1
153103	6	2	2
153103	6	3	1
153103	6	4	1
153103	6	5	2
153103	6	12	1
153103	7	0	8
153103	7	1	2
153103	7	3	1
153103	7	4	1
153103	7	6	2
153103	7	10	1
153103	7	15	1
153103	8	0	16
153103	9	0	11
153103	9	2	1
153103	9	5	1
153103	9	8	1
153103	9	9	1
153103	9	10	1
153103	10	0	2
153103	10	3	2
153103	10	5	1
153103	10	7	1
153103	10	8	1
153103	10	10	4
153103	10	11	1
153103	10	12	1
153103	10	13	2
153103	10	18	1
153104	1	0	8
153104	1	1	2
153104	1	3	1
153104	1	4	6
153104	1	5	2
153104	1	7	5
153104	1	8	1
153104	1	10	2
153104	1	11	2
153104	2	0	25
153104	2	1	1
153104	2	3	2
153104	2	4	1
153104	3	0	28
153104	3	4	1
153104	4	0	19
153104	4	1	2
153104	4	2	2
153104	4	3	1
153104	4	4	3
153104	4	8	1
153104	4	10	1
153104	5	0	4
153104	5	2	1
153104	5	4	2
153104	5	6	2
153104	5	8	2
153104	5	10	3
153104	5	11	3
153104	5	12	4
153104	5	13	6
153104	5	14	2
153104	6	0	9
153104	6	2	2
153104	6	3	1
153104	6	4	2
153104	6	7	4
153104	6	8	4
153104	6	10	7
153104	7	0	24
153104	7	2	2
153104	7	3	1
153104	7	4	2
153104	8	0	28
153104	8	4	1
153104	9	0	19
153104	9	2	3
153104	9	3	2
153104	9	4	3
153104	9	6	1
153104	9	10	1
153104	10	0	3
153104	10	2	1
153104	10	3	2
153104	10	4	1
153104	10	5	1
153104	10	7	2
153104	10	8	2
153104	10	9	1
153104	10	10	1
153104	10	11	4
153104	10	12	6
153104	10	13	4
153104	10	14	1
153105	1	0	5
153105	1	1	1
153105	1	3	1
153105	1	4	1
153105	1	6	2
153105	1	7	1
153105	1	8	2
153105	1	10	1
153105	2	0	7
153105	2	1	1
153105	2	2	1
153105	2	3	1
153105	2	4	1
153105	2	5	2
153105	2	10	1
153105	3	0	5
153105	3	1	3
153105	3	3	2
153105	3	4	1
153105	3	7	2
153105	3	10	1
153105	4	1	1
153105	4	3	1
153105	4	4	1
153105	4	5	1
153105	4	6	1
153105	4	7	3
153105	4	8	1
153105	4	9	2
153105	4	10	3
153105	5	0	2
153105	5	1	3
153105	5	3	1
153105	5	4	2
153105	5	5	1
153105	5	8	2
153105	5	10	3
153105	6	0	4
153105	6	1	1
153105	6	2	1
153105	6	3	1
153105	6	5	1
153105	6	8	1
153105	6	9	1
153105	6	10	4
153105	7	0	7
153105	7	1	1
153105	7	2	1
153105	7	3	1
153105	7	4	2
153105	7	6	1
153105	7	8	1
153105	8	0	7
153105	8	1	1
153105	8	2	2
153105	8	3	1
153105	8	5	1
153105	8	8	1
153105	8	10	1
153105	9	0	1
153105	9	2	2
153105	9	4	1
153105	9	5	2
153105	9	7	1
153105	9	8	1
153105	9	9	1
153105	9	10	5
153105	10	0	1
153105	10	1	1
153105	10	4	1
153105	10	5	1
153105	10	6	2
153105	10	7	4
153105	10	8	1
153105	10	10	3
153107	1	0	3
153107	1	4	1
153107	1	9	1
153107	1	10	2
153107	2	0	6
153107	2	4	1
153107	3	0	5
153107	3	1	1
153107	3	2	1
153107	4	0	3
153107	4	1	2
153107	4	4	1
153107	4	6	1
153107	5	0	1
153107	5	1	1
153107	5	2	1
153107	5	6	1
153107	5	10	3
153107	6	0	2
153107	6	3	1
153107	6	5	1
153107	6	10	3
153107	7	0	5
153107	7	2	1
153107	7	3	1
153107	8	0	6
153107	8	2	1
153107	9	0	5
153107	9	2	1
153107	9	8	1
153107	10	0	1
153107	10	2	1
153107	10	7	1
153107	10	9	2
153107	10	10	2
153111	1	1	2
153111	2	0	2
153111	3	0	2
153111	4	0	2
153111	5	1	1
153111	5	3	1
153111	6	0	1
153111	6	2	1
153111	7	0	2
153111	8	0	2
153111	9	1	2
153111	10	1	1
153111	10	3	1
155003	1	0	82
155003	1	1	1
155003	1	2	1
155003	1	3	1
155003	1	4	1
155003	1	6	1
155003	1	7	2
155003	1	8	1
155003	1	10	9
155003	1	11	1
155003	2	0	100
155003	3	0	100
155003	4	0	81
155003	4	1	1
155003	4	2	2
155003	4	3	2
155003	4	4	1
155003	4	5	2
155003	4	10	8
155003	4	11	2
155003	4	12	1
155003	5	0	72
155003	5	2	3
155003	5	3	1
155003	5	4	3
155003	5	7	1
155003	5	8	1
155003	5	10	3
155003	5	11	5
155003	5	12	7
155003	5	13	3
155003	5	14	1
155003	6	0	82
155003	6	2	1
155003	6	6	1
155003	6	7	2
155003	6	8	1
155003	6	9	2
155003	6	10	7
155003	6	11	4
155003	7	0	100
155003	8	0	100
155003	9	0	81
155003	9	2	4
155003	9	4	1
155003	9	6	2
155003	9	9	2
155003	9	10	6
155003	9	11	3
155003	9	12	1
155003	10	0	71
155003	10	1	2
155003	10	2	3
155003	10	4	2
155003	10	5	2
155003	10	8	1
155003	10	9	2
155003	10	10	3
155003	10	11	3
155003	10	12	9
155003	10	13	1
155003	10	15	1
155005	1	0	51
155005	1	1	4
155005	1	7	1
155005	1	8	1
155005	1	10	6
155005	1	11	3
155005	1	12	1
155005	2	0	65
155005	2	3	1
155005	2	4	1
155005	3	0	66
155005	3	1	1
155005	4	0	50
155005	4	3	2
155005	4	9	2
155005	4	10	5
155005	4	11	6
155005	4	12	1
155005	4	13	1
155005	5	0	52
155005	5	2	1
155005	5	4	1
155005	5	6	2
155005	5	8	1
155005	5	10	6
155005	5	11	3
155005	5	13	1
155005	6	0	52
155005	6	1	1
155005	6	2	2
155005	6	10	7
155005	6	11	4
155005	6	12	1
155005	7	0	65
155005	7	5	1
155005	7	6	1
155005	8	0	67
155005	9	0	49
155005	9	2	3
155005	9	10	6
155005	9	11	8
155005	9	13	1
155005	10	0	53
155005	10	7	2
155005	10	8	2
155005	10	10	3
155005	10	11	5
155005	10	12	1
155005	10	13	1
240001	1	0	130
240001	1	1	4
240001	1	2	8
240001	1	3	6
240001	1	4	3
240001	1	5	3
240001	1	6	3
240001	1	7	2
240001	1	8	1
240001	1	10	1
240001	1	12	2
240001	1	14	1
240001	2	0	109
240001	2	1	4
240001	2	2	6
240001	2	3	1
240001	2	4	1
240001	2	5	4
240001	2	6	3
240001	2	7	1
240001	2	8	2
240001	2	9	3
240001	2	10	12
240001	2	11	12
240001	2	12	3
240001	2	13	1
240001	2	14	1
240001	2	15	1
240001	3	0	164
240001	4	0	110
240001	4	1	1
240001	4	2	3
240001	4	3	2
240001	4	4	1
240001	4	5	6
240001	4	6	2
240001	4	7	1
240001	4	8	2
240001	4	9	4
240001	4	10	17
240001	4	11	9
240001	4	14	4
240001	4	15	2
240001	5	0	109
240001	5	1	7
240001	5	2	1
240001	5	3	1
240001	5	4	2
240001	5	5	4
240001	5	6	2
240001	5	7	3
240001	5	9	1
240001	5	10	20
240001	5	11	9
240001	5	12	2
240001	5	13	1
240001	5	14	2
240001	6	0	133
240001	6	1	5
240001	6	2	5
240001	6	3	6
240001	6	4	3
240001	6	5	2
240001	6	6	2
240001	6	7	3
240001	6	8	2
240001	6	10	1
240001	6	12	1
240001	6	14	1
240001	7	0	100
240001	7	2	2
240001	7	4	1
240001	7	5	1
240001	7	6	3
240001	7	7	4
240001	7	9	3
240001	7	10	19
240001	7	11	14
240001	7	12	7
240001	7	13	6
240001	7	14	3
240001	7	15	1
240001	8	0	164
240001	9	0	117
240001	9	2	3
240001	9	3	3
240001	9	4	1
240001	9	5	4
240001	9	6	2
240001	9	7	2
240001	9	8	2
240001	9	9	3
240001	9	10	11
240001	9	11	13
240001	9	12	1
240001	9	14	2
240001	10	0	113
240001	10	1	5
240001	10	2	2
240001	10	3	4
240001	10	4	3
240001	10	5	1
240001	10	6	2
240001	10	7	1
240001	10	8	2
240001	10	9	2
240001	10	10	18
240001	10	11	10
240001	10	14	1
240002	1	0	67
240002	1	1	2
240002	1	2	2
240002	1	3	1
240002	1	4	2
240002	1	5	1
240002	1	6	1
240002	1	7	4
240002	1	10	1
240002	1	14	2
240002	2	0	59
240002	2	1	2
240002	2	3	1
240002	2	4	3
240002	2	5	3
240002	2	6	1
240002	2	8	1
240002	2	9	3
240002	2	10	4
240002	2	11	1
240002	2	12	1
240002	2	13	1
240002	2	14	2
240002	2	15	1
240002	3	0	75
240002	3	1	1
240002	3	2	2
240002	3	4	1
240002	3	5	3
240002	3	6	1
240002	4	0	61
240002	4	1	4
240002	4	2	1
240002	4	3	3
240002	4	5	1
240002	4	6	4
240002	4	8	1
240002	4	10	2
240002	4	11	1
240002	4	12	2
240002	4	13	2
240002	4	15	1
240002	5	0	46
240002	5	1	7
240002	5	3	1
240002	5	4	1
240002	5	6	2
240002	5	9	2
240002	5	10	5
240002	5	11	7
240002	5	12	2
240002	5	13	1
240002	5	14	7
240002	5	15	2
240002	6	0	68
240002	6	1	1
240002	6	2	1
240002	6	4	2
240002	6	5	2
240002	6	6	1
240002	6	7	2
240002	6	8	1
240002	6	9	1
240002	6	10	2
240002	6	14	2
240002	7	0	53
240002	7	1	4
240002	7	2	3
240002	7	3	3
240002	7	5	2
240002	7	6	1
240002	7	8	2
240002	7	9	2
240002	7	10	4
240002	7	11	3
240002	7	12	2
240002	7	14	2
240002	7	15	2
240002	8	0	75
240002	8	1	1
240002	8	2	2
240002	8	6	3
240002	8	7	1
240002	8	8	1
240002	9	0	60
240002	9	1	2
240002	9	2	4
240002	9	3	2
240002	9	4	1
240002	9	5	2
240002	9	6	2
240002	9	10	3
240002	9	11	3
240002	9	12	1
240002	9	14	3
240002	10	0	50
240002	10	1	2
240002	10	2	1
240002	10	3	1
240002	10	4	1
240002	10	5	1
240002	10	6	2
240002	10	9	1
240002	10	10	5
240002	10	11	9
240002	10	12	2
240002	10	13	2
240002	10	14	5
240002	10	15	1
241001	1	0	115
241001	1	1	13
241001	1	2	18
241001	1	3	9
241001	1	4	3
241001	1	5	5
241001	1	6	6
241001	1	7	6
241001	1	8	5
241001	1	9	3
241001	1	10	37
241001	1	11	6
241001	1	12	1
241001	2	0	162
241001	2	1	6
241001	2	2	4
241001	2	3	7
241001	2	4	3
241001	2	5	5
241001	2	6	7
241001	2	7	8
241001	2	8	5
241001	2	9	2
241001	2	10	11
241001	2	11	4
241001	2	12	2
241001	2	13	1
241001	3	0	224
241001	3	1	2
241001	3	2	1
241001	4	0	109
241001	4	1	11
241001	4	2	10
241001	4	3	5
241001	4	4	5
241001	4	5	10
241001	4	6	5
241001	4	7	7
241001	4	8	5
241001	4	9	6
241001	4	10	40
241001	4	11	6
241001	4	12	4
241001	4	13	2
241001	4	14	2
241001	5	0	135
241001	5	1	11
241001	5	2	7
241001	5	3	14
241001	5	4	4
241001	5	5	4
241001	5	6	6
241001	5	7	6
241001	5	8	2
241001	5	9	5
241001	5	10	27
241001	5	11	5
241001	5	14	1
241001	6	0	120
241001	6	1	9
241001	6	2	10
241001	6	3	9
241001	6	4	8
241001	6	5	3
241001	6	6	4
241001	6	7	5
241001	6	8	5
241001	6	9	4
241001	6	10	43
241001	6	11	5
241001	6	12	2
241001	7	0	153
241001	7	1	4
241001	7	2	7
241001	7	3	7
241001	7	4	4
241001	7	5	1
241001	7	6	4
241001	7	7	9
241001	7	8	2
241001	7	9	10
241001	7	10	19
241001	7	11	3
241001	7	12	2
241001	7	13	2
241001	8	0	225
241001	8	1	2
241001	9	0	110
241001	9	1	6
241001	9	2	13
241001	9	3	4
241001	9	4	9
241001	9	5	12
241001	9	6	4
241001	9	7	6
241001	9	8	2
241001	9	9	6
241001	9	10	39
241001	9	11	9
241001	9	12	4
241001	9	14	2
241001	9	15	1
241001	10	0	134
241001	10	1	8
241001	10	2	14
241001	10	3	7
241001	10	4	9
241001	10	5	3
241001	10	6	2
241001	10	7	3
241001	10	8	4
241001	10	9	2
241001	10	10	32
241001	10	11	6
241001	10	12	2
241001	10	15	1
247001	1	0	79
247001	1	1	9
247001	1	2	2
247001	1	3	2
247001	1	4	3
247001	1	5	4
247001	1	6	1
247001	1	8	1
247001	1	9	2
247001	1	10	14
247001	1	11	7
247001	1	12	5
247001	1	13	2
247001	1	14	6
247001	1	15	1
247001	2	0	110
247001	2	1	4
247001	2	2	3
247001	2	3	1
247001	2	4	4
247001	2	5	5
247001	2	6	3
247001	2	7	1
247001	2	8	1
247001	2	9	1
247001	2	10	5
247001	3	0	136
247001	3	1	1
247001	3	5	1
247001	4	0	97
247001	4	1	3
247001	4	2	2
247001	4	3	3
247001	4	5	1
247001	4	6	1
247001	4	8	2
247001	4	9	1
247001	4	10	12
247001	4	11	10
247001	4	12	3
247001	4	13	2
247001	4	15	1
247001	5	0	109
247001	5	1	5
247001	5	2	4
247001	5	3	2
247001	5	4	2
247001	5	5	5
247001	5	6	2
247001	5	8	2
247001	5	10	5
247001	5	11	1
247001	5	12	1
247001	6	0	79
247001	6	1	6
247001	6	2	3
247001	6	3	5
247001	6	4	3
247001	6	5	1
247001	6	6	3
247001	6	7	1
247001	6	9	1
247001	6	10	13
247001	6	11	6
247001	6	12	8
247001	6	13	2
247001	6	14	3
247001	6	15	3
247001	6	16	1
247001	7	0	105
247001	7	1	5
247001	7	2	2
247001	7	3	2
247001	7	4	2
247001	7	5	2
247001	7	6	5
247001	7	8	4
247001	7	9	1
247001	7	10	8
247001	7	11	2
247001	8	0	136
247001	8	1	1
247001	8	8	1
247001	9	0	93
247001	9	1	4
247001	9	2	4
247001	9	3	2
247001	9	4	1
247001	9	5	3
247001	9	6	2
247001	9	8	2
247001	9	10	12
247001	9	11	9
247001	9	12	1
247001	9	13	3
247001	9	14	2
247001	10	0	108
247001	10	1	5
247001	10	2	2
247001	10	3	3
247001	10	4	3
247001	10	5	3
247001	10	6	2
247001	10	7	3
247001	10	8	1
247001	10	10	5
247001	10	11	2
247001	10	12	1
247005	1	0	72
247005	1	1	9
247005	1	2	6
247005	1	3	5
247005	1	4	3
247005	1	5	4
247005	1	6	7
247005	1	7	4
247005	1	8	2
247005	1	10	26
247005	1	11	13
247005	1	12	2
247005	1	13	4
247005	1	14	1
247005	2	0	83
247005	2	1	8
247005	2	2	6
247005	2	3	6
247005	2	4	2
247005	2	5	3
247005	2	6	4
247005	2	7	5
247005	2	8	4
247005	2	9	5
247005	2	10	22
247005	2	11	3
247005	2	12	2
247005	2	13	1
247005	2	14	3
247005	2	15	1
247005	3	0	152
247005	3	1	4
247005	3	5	1
247005	3	8	1
247005	4	0	98
247005	4	1	6
247005	4	2	5
247005	4	3	4
247005	4	4	8
247005	4	5	4
247005	4	6	7
247005	4	7	4
247005	4	8	1
247005	4	9	1
247005	4	10	14
247005	4	11	4
247005	4	12	1
247005	4	13	1
247005	5	0	96
247005	5	1	6
247005	5	2	12
247005	5	3	5
247005	5	4	5
247005	5	5	7
247005	5	6	3
247005	5	7	3
247005	5	8	3
247005	5	9	1
247005	5	10	14
247005	5	11	2
247005	5	12	1
247005	6	0	71
247005	6	1	5
247005	6	2	9
247005	6	3	6
247005	6	4	1
247005	6	5	5
247005	6	6	4
247005	6	7	4
247005	6	8	3
247005	6	9	3
247005	6	10	22
247005	6	11	19
247005	6	12	4
247005	6	14	1
247005	6	15	1
247005	7	0	78
247005	7	1	5
247005	7	2	9
247005	7	3	5
247005	7	4	5
247005	7	5	4
247005	7	6	2
247005	7	7	1
247005	7	8	3
247005	7	9	2
247005	7	10	25
247005	7	11	12
247005	7	12	2
247005	7	13	2
247005	7	14	3
247005	8	0	154
247005	8	1	2
247005	8	5	1
247005	8	7	1
247005	9	0	98
247005	9	1	4
247005	9	2	4
247005	9	3	4
247005	9	4	4
247005	9	5	4
247005	9	6	6
247005	9	7	4
247005	9	8	3
247005	9	9	4
247005	9	10	14
247005	9	11	5
247005	9	12	3
247005	9	13	1
247005	10	0	100
247005	10	1	7
247005	10	2	9
247005	10	3	5
247005	10	4	1
247005	10	5	4
247005	10	6	7
247005	10	7	1
247005	10	8	5
247005	10	9	3
247005	10	10	12
247005	10	11	1
247005	10	12	2
247005	10	13	1
247009	1	0	109
247009	1	1	8
247009	1	2	3
247009	1	3	4
247009	1	4	3
247009	1	5	8
247009	1	6	1
247009	1	7	2
247009	1	8	5
247009	1	9	6
247009	1	10	34
247009	1	11	9
247009	1	12	2
247009	1	13	4
247009	2	0	134
247009	2	1	7
247009	2	2	5
247009	2	3	5
247009	2	4	5
247009	2	5	6
247009	2	6	5
247009	2	7	5
247009	2	8	2
247009	2	9	2
247009	2	10	16
247009	2	11	2
247009	2	12	1
247009	2	14	2
247009	2	15	1
247009	3	0	195
247009	3	1	2
247009	3	5	1
247009	4	0	107
247009	4	1	9
247009	4	2	10
247009	4	3	4
247009	4	4	5
247009	4	5	3
247009	4	6	7
247009	4	7	5
247009	4	8	4
247009	4	9	3
247009	4	10	24
247009	4	11	11
247009	4	12	4
247009	4	14	2
247009	5	0	142
247009	5	1	13
247009	5	2	6
247009	5	3	6
247009	5	4	4
247009	5	5	1
247009	5	6	3
247009	5	7	1
247009	5	8	5
247009	5	9	3
247009	5	10	9
247009	5	11	4
247009	5	15	1
247009	6	0	108
247009	6	1	2
247009	6	2	3
247009	6	3	5
247009	6	4	5
247009	6	5	6
247009	6	6	2
247009	6	7	4
247009	6	8	5
247009	6	9	4
247009	6	10	39
247009	6	11	10
247009	6	12	2
247009	6	13	3
247009	7	0	129
247009	7	1	2
247009	7	2	4
247009	7	3	4
247009	7	4	6
247009	7	5	10
247009	7	6	3
247009	7	7	4
247009	7	8	3
247009	7	9	1
247009	7	10	22
247009	7	11	7
247009	7	13	2
247009	7	15	1
247009	8	0	195
247009	8	1	1
247009	8	2	1
247009	8	5	1
247009	9	0	113
247009	9	1	5
247009	9	2	3
247009	9	3	3
247009	9	4	6
247009	9	5	2
247009	9	6	5
247009	9	7	3
247009	9	8	4
247009	9	9	1
247009	9	10	37
247009	9	11	11
247009	9	12	2
247009	9	13	2
247009	9	14	1
247009	10	0	141
247009	10	1	10
247009	10	2	8
247009	10	3	2
247009	10	4	7
247009	10	5	4
247009	10	6	1
247009	10	7	2
247009	10	8	2
247009	10	9	5
247009	10	10	10
247009	10	11	4
247009	10	12	1
247009	10	16	1
247023	1	0	95
247023	1	1	4
247023	1	2	7
247023	1	3	6
247023	1	4	3
247023	1	5	4
247023	1	6	3
247023	1	7	4
247023	1	8	4
247023	1	9	4
247023	1	10	25
247023	1	11	8
247023	1	12	7
247023	1	13	1
247023	1	15	1
247023	2	0	139
247023	2	1	5
247023	2	2	4
247023	2	3	4
247023	2	4	6
247023	2	5	4
247023	2	6	5
247023	2	7	2
247023	2	8	1
247023	2	9	2
247023	2	10	1
247023	2	11	2
247023	2	13	1
247023	3	0	170
247023	3	1	3
247023	3	3	2
247023	3	5	1
247023	4	0	97
247023	4	1	3
247023	4	2	6
247023	4	3	4
247023	4	5	7
247023	4	6	9
247023	4	7	6
247023	4	8	5
247023	4	9	3
247023	4	10	18
247023	4	11	10
247023	4	12	5
247023	4	13	1
247023	4	15	1
247023	4	16	1
247023	5	0	108
247023	5	1	4
247023	5	2	9
247023	5	3	5
247023	5	4	2
247023	5	5	7
247023	5	6	5
247023	5	7	7
247023	5	8	3
247023	5	9	2
247023	5	10	16
247023	5	11	2
247023	5	12	3
247023	5	14	1
247023	5	15	2
247023	6	0	89
247023	6	1	5
247023	6	2	4
247023	6	3	4
247023	6	4	2
247023	6	5	2
247023	6	6	8
247023	6	7	6
247023	6	8	2
247023	6	9	2
247023	6	10	27
247023	6	11	17
247023	6	12	3
247023	6	13	2
247023	6	14	2
247023	6	15	1
247023	7	0	135
247023	7	1	6
247023	7	2	3
247023	7	3	3
247023	7	4	3
247023	7	5	8
247023	7	6	4
247023	7	7	4
247023	7	8	1
247023	7	9	3
247023	7	10	4
247023	7	11	1
247023	7	14	1
247023	8	0	170
247023	8	1	1
247023	8	2	1
247023	8	3	1
247023	8	4	1
247023	8	5	1
247023	8	6	1
247023	9	0	91
247023	9	1	4
247023	9	2	5
247023	9	3	6
247023	9	4	5
247023	9	5	6
247023	9	6	6
247023	9	7	5
247023	9	8	7
247023	9	10	19
247023	9	11	13
247023	9	12	7
247023	9	14	1
247023	9	15	1
247023	10	0	111
247023	10	1	2
247023	10	2	8
247023	10	3	4
247023	10	4	3
247023	10	5	4
247023	10	6	5
247023	10	7	9
247023	10	8	3
247023	10	9	2
247023	10	10	20
247023	10	11	3
247023	10	12	2
250001	1	0	128
250001	1	1	14
250001	1	2	2
250001	1	3	8
250001	1	4	3
250001	1	5	2
250001	1	6	4
250001	1	7	4
250001	1	8	2
250001	1	9	2
250001	1	10	24
250001	1	11	14
250001	1	12	6
250001	1	13	5
250001	1	14	8
250001	1	15	3
250001	1	16	2
250001	1	17	1
250001	1	18	1
250001	1	20	1
250001	2	0	179
250001	2	1	8
250001	2	2	7
250001	2	3	4
250001	2	4	6
250001	2	5	8
250001	2	6	2
250001	2	7	4
250001	2	8	2
250001	2	10	9
250001	2	11	2
250001	2	12	1
250001	2	15	1
250001	2	21	1
250001	3	0	232
250001	3	5	1
250001	3	7	1
250001	4	0	169
250001	4	1	5
250001	4	2	6
250001	4	3	7
250001	4	4	5
250001	4	5	3
250001	4	6	2
250001	4	7	2
250001	4	8	3
250001	4	9	1
250001	4	10	18
250001	4	11	7
250001	4	12	3
250001	4	13	2
250001	4	21	1
250001	5	0	195
250001	5	1	6
250001	5	2	6
250001	5	3	4
250001	5	4	7
250001	5	5	5
250001	5	7	1
250001	5	8	1
250001	5	10	5
250001	5	11	2
250001	5	12	1
250001	5	13	1
250001	6	0	135
250001	6	1	5
250001	6	2	7
250001	6	3	3
250001	6	4	5
250001	6	5	3
250001	6	6	2
250001	6	7	3
250001	6	8	1
250001	6	9	3
250001	6	10	25
250001	6	11	15
250001	6	12	7
250001	6	13	4
250001	6	14	7
250001	6	15	6
250001	6	16	1
250001	6	18	1
250001	6	21	1
250001	7	0	176
250001	7	1	4
250001	7	2	5
250001	7	3	3
250001	7	4	6
250001	7	5	5
250001	7	6	5
250001	7	7	5
250001	7	8	2
250001	7	9	2
250001	7	10	14
250001	7	11	4
250001	7	12	1
250001	7	14	1
250001	7	22	1
250001	8	0	233
250001	8	6	1
250001	9	0	171
250001	9	1	5
250001	9	2	5
250001	9	3	2
250001	9	4	5
250001	9	5	5
250001	9	6	2
250001	9	7	4
250001	9	8	4
250001	9	9	1
250001	9	10	13
250001	9	11	9
250001	9	12	5
250001	9	13	1
250001	9	14	1
250001	9	22	1
250001	10	0	199
250001	10	1	6
250001	10	2	7
250001	10	3	1
250001	10	4	2
250001	10	5	3
250001	10	7	1
250001	10	8	1
250001	10	9	3
250001	10	10	7
250001	10	12	2
250001	10	13	1
250001	10	17	1
431001	1	0	11
431001	1	1	4
431001	1	2	1
431001	1	3	5
431001	1	4	4
431001	1	5	2
431001	1	6	5
431001	1	7	7
431001	1	8	1
431001	1	9	1
431001	1	10	5
431001	2	0	37
431001	2	1	3
431001	2	2	2
431001	2	3	2
431001	2	4	1
431001	2	9	1
431001	3	0	45
431001	3	1	1
431001	4	0	40
431001	4	1	1
431001	4	2	2
431001	4	3	1
431001	4	7	1
431001	4	10	1
431001	5	0	15
431001	5	2	3
431001	5	3	1
431001	5	4	4
431001	5	5	5
431001	5	6	6
431001	5	7	2
431001	5	8	3
431001	5	9	3
431001	5	10	4
431001	6	0	12
431001	6	1	2
431001	6	2	2
431001	6	3	4
431001	6	4	4
431001	6	5	4
431001	6	6	4
431001	6	7	3
431001	6	8	2
431001	6	9	3
431001	6	10	6
431001	7	0	35
431001	7	1	3
431001	7	2	4
431001	7	3	1
431001	7	4	1
431001	7	9	1
431001	7	10	1
431001	8	0	43
431001	8	1	2
431001	8	2	1
431001	9	0	41
431001	9	1	1
431001	9	2	2
431001	9	7	1
431001	9	10	1
431001	10	0	13
431001	10	1	2
431001	10	3	1
431001	10	4	6
431001	10	5	2
431001	10	6	4
431001	10	7	5
431001	10	8	3
431001	10	9	5
431001	10	10	5
431004	1	0	12
431004	1	1	5
431004	1	2	3
431004	1	3	2
431004	1	4	4
431004	1	6	2
431004	1	9	1
431004	1	10	1
431004	2	0	28
431004	2	1	1
431004	2	2	1
431004	3	0	30
431004	4	0	30
431004	5	0	6
431004	5	1	2
431004	5	2	1
431004	5	3	2
431004	5	4	3
431004	5	5	4
431004	5	6	3
431004	5	7	1
431004	5	8	3
431004	5	9	2
431004	5	10	3
431004	6	0	13
431004	6	1	1
431004	6	2	6
431004	6	3	4
431004	6	5	1
431004	6	7	2
431004	6	8	2
431004	6	9	1
431004	7	0	28
431004	7	2	2
431004	8	0	30
431004	9	0	30
431004	10	0	5
431004	10	1	1
431004	10	2	2
431004	10	3	1
431004	10	4	4
431004	10	5	2
431004	10	6	5
431004	10	7	2
431004	10	8	2
431004	10	10	6
431008	1	0	3
431008	1	2	2
431008	1	3	1
431008	1	6	1
431008	1	7	1
431008	1	9	1
431008	2	0	9
431008	3	0	8
431008	3	4	1
431008	4	0	9
431008	5	0	7
431008	5	2	1
431008	5	4	1
431008	6	0	3
431008	6	2	1
431008	6	3	1
