role_id	gateway_id	char_level	pet_sheet	pet_sheet_name	pet_level	pet_savvy	pet_grow	pet_skill_num	pet_equip_level_plus
9834333	146086	129	040001013.pet	成年-调皮鬼	1	0	13800	4	6
9834333	146086	129	040005027.pet	神兽-屠媚	129	24000	18500	16	33
9834333	146086	129	040003027.pet	神兽-屠媚	129	40000	27800	10	37
9834333	146086	129	040003063.pet	变异-雪狐	129	14000	22300	11	25
9835221	153087	128	040003018.pet	变异-灵貂小宝·�	110	1000	18300	9	7
9835221	153087	128	040003012.pet	变异-青鸟	126	9000	17200	12	6
9835221	153087	128	040003027.pet	神兽-屠媚	115	27000	25600	9	33
9838631	146086	126	040002013.pet	宝宝-调皮鬼	1	0	18400	4	6
9838631	146086	126	040002018.pet	宝宝-灵貂小宝·�	123	36000	19200	7	20
9838631	146086	126	040003026.pet	变异-黑熊	123	15000	22000	10	34
9838631	146086	126	040002026.pet	宝宝-黑熊	30	0	24800	9	6
9838664	146086	88	040002060.pet	变异-闪电虎	1	0	15700	2	6
9838664	146086	88	040002060.pet	变异-闪电虎	1	0	15000	3	6
9838664	146086	88	040002060.pet	变异-闪电虎	1	0	14100	3	6
9838664	146086	88	040005011.pet	新手-灵貂小宝	59	0	15900	3	6
9838664	146086	88	040005048.pet	变异-巧虎	83	2000	16300	4	6
9842273	153087	123	040002018.pet	宝宝-灵貂小宝·�	103	20000	17700	10	6
9842273	153087	123	040003018.pet	变异-灵貂小宝·�	1	0	19600	6	6
9842273	153087	123	040002018.pet	宝宝-灵貂小宝·�	1	0	23400	8	6
9842273	153087	123	040003018.pet	变异-灵貂小宝·�	1	20000	22000	6	18
9842273	153087	123	040003018.pet	变异-灵貂小宝·�	123	40000	27000	4	24
9844632	146086	129	040002026.pet	宝宝-黑熊	1	0	20900	3	6
9844632	146086	129	040002013.pet	宝宝-调皮鬼	1	0	17700	4	6
9844632	146086	129	040002013.pet	宝宝-调皮鬼	1	0	17600	4	6
9844632	146086	129	040003027.pet	神兽-屠媚	128	19000	23200	10	30
9844632	146086	129	040005027.pet	神兽-屠媚	129	40000	23500	10	30
9844632	146086	129	040005027.pet	神兽-屠媚	1	0	21000	4	6
9844632	146086	129	040003004.pet	神兽-魁麟	120	41000	25400	5	26
9844994	153087	130	040003063.pet	变异-雪狐	108	6000	22800	8	23
9844994	153087	130	040003027.pet	神兽-屠媚	127	11000	22900	6	23
9844994	153087	130	040003027.pet	神兽-屠媚	129	10000	22600	5	26
9844994	153087	130	040003037.pet	变异-兔朱迪	126	20000	25400	6	12
9846232	153087	127	040005048.pet	变异-巧虎	93	0	16700	2	6
9846232	153087	127	040003025.pet	变异-追夜犬	109	4000	23200	4	24
9846746	153087	123	040002018.pet	宝宝-灵貂小宝·�	1	0	19700	4	6
9846746	153087	123	040002018.pet	宝宝-灵貂小宝·�	104	0	18200	4	9
9846746	153087	123	040005048.pet	变异-巧虎	94	0	15800	9	7
9847614	146086	128	040005041.pet	神兽-云中雷	128	26000	21400	4	36
9847614	146086	128	040003026.pet	变异-黑熊	127	15000	21400	5	6
9847614	146086	128	040003026.pet	变异-黑熊	127	22000	20900	6	18
9848567	146086	132	040003032.pet	变异-大尾	1	0	18300	4	6
9848567	146086	132	040001013.pet	成年-调皮鬼	1	0	11500	4	6
9848567	146086	132	040003041.pet	神兽-云中雷	131	0	22500	10	6
9848567	146086	132	040003027.pet	神兽-屠媚	12	0	22900	10	6
9848567	146086	132	040003004.pet	神兽-魁麟	132	43000	23800	14	48
9848567	146086	132	040003027.pet	神兽-屠媚	132	40000	20000	10	24
9848750	146086	132	040005041.pet	神兽-云中雷	1	10000	23100	8	6
9848750	146086	132	040003014.pet	神兽-熊元帅	132	53000	24800	9	42
9848750	146086	132	040003041.pet	神兽-云中雷	132	40000	22100	12	24
9848920	153087	128	040002021.pet	宝宝-夺命魔蝎	128	19000	20700	6	18
9848920	153087	128	040003026.pet	变异-黑熊	126	0	18500	12	6
9848920	153087	128	040003041.pet	神兽-云中雷	128	40000	20900	12	36
9849060	146086	133	040005027.pet	神兽-屠媚	67	0	28000	4	6
9849060	146086	133	040003004.pet	神兽-魁麟	133	50000	24200	16	18
9849060	146086	133	040003046.pet	神兽-九尾狐	133	44000	26700	10	48
9849179	146086	126	040003018.pet	变异-灵貂小宝·�	125	13000	20800	11	12
9849179	146086	126	040003063.pet	变异-雪狐	120	0	28500	6	30
9849196	153087	122	040002018.pet	宝宝-灵貂小宝·�	111	0	20600	4	6
9849196	153087	122	040005048.pet	变异-巧虎	117	0	15800	7	6
9849219	146086	125	040002020.pet	宝宝-浣熊	1	0	15100	3	6
9849219	146086	125	040002020.pet	宝宝-浣熊	1	0	15300	3	6
9849219	146086	125	040002020.pet	宝宝-浣熊	1	0	15300	3	6
9849219	146086	125	040005027.pet	神兽-屠媚	110	17000	25500	6	42
9849219	146086	125	040003063.pet	变异-雪狐	124	10000	27000	6	6
9849288	146086	131	040003027.pet	神兽-屠媚	30	0	23800	4	6
9849288	146086	131	040003014.pet	神兽-熊元帅	131	35000	26000	11	18
9849288	146086	131	040003036.pet	神兽-无常	131	65000	24200	8	48
9849288	146086	131	040003041.pet	神兽-云中雷	131	0	24800	11	6
9849305	153087	111	040002060.pet	变异-闪电虎	66	0	16900	3	6
9849305	153087	111	040005048.pet	变异-巧虎	101	17000	16500	4	6
9849531	153087	101	040005011.pet	新手-灵貂小宝	58	0	15300	3	6
9849531	153087	101	040005048.pet	变异-巧虎	81	0	16700	5	6
9849532	153087	91	040005011.pet	新手-灵貂小宝	58	0	15200	3	6
9849532	153087	91	040005048.pet	变异-巧虎	78	0	18200	7	6
9849621	153087	132	040001013.pet	成年-调皮鬼	1	0	13700	3	6
9849621	153087	132	040001013.pet	成年-调皮鬼	1	0	12000	2	6
9849621	153087	132	040001013.pet	成年-调皮鬼	1	0	13400	3	6
9849621	153087	132	040005027.pet	神兽-屠媚	1	0	19700	4	6
9849621	153087	132	040003041.pet	神兽-云中雷	129	0	18500	7	10
9849621	153087	132	040003014.pet	神兽-熊元帅	132	41000	23300	14	42
9849621	153087	132	040003041.pet	神兽-云中雷	132	46000	26900	8	30
9849719	153087	94	040003012.pet	变异-青鸟	66	0	23000	4	6
9849719	153087	94	040002016.pet	宝宝-灵貂小宝·�	87	0	19000	8	6
9849719	153087	94	040005048.pet	变异-巧虎	79	0	17400	9	6
9849719	153087	94	040003016.pet	变异-灵貂小宝·�	88	2000	20300	3	6
9849719	153087	94	040003017.pet	变异-灵貂小宝·�	91	0	23100	10	12
9849719	153087	94	040002017.pet	宝宝-灵貂小宝·�	1	0	19800	8	6
9849777	153087	95	040005011.pet	新手-灵貂小宝	46	0	15200	3	6
9849777	153087	95	040002060.pet	变异-闪电虎	1	0	13600	3	6
9849777	153087	95	040002060.pet	变异-闪电虎	1	0	16400	3	6
9849777	153087	95	040005048.pet	变异-巧虎	34	0	17400	9	6
9849777	153087	95	040001020.pet	成年-浣熊	1	0	10800	3	6
9849789	153087	131	040003063.pet	变异-雪狐	129	26000	26200	4	23
9849789	153087	131	040003012.pet	变异-青鸟	1	20000	21700	11	11
9849789	153087	131	040005027.pet	神兽-屠媚	131	19000	21900	5	24
9849789	153087	131	040005027.pet	神兽-屠媚	131	41000	22600	16	36
9849818	146086	130	040005027.pet	神兽-屠媚	120	0	23200	9	8
9849818	146086	130	040003021.pet	变异-夺命魔蝎	1	0	21400	6	6
9849818	146086	130	040003027.pet	神兽-屠媚	130	23000	23200	14	30
9849818	146086	130	040003027.pet	神兽-屠媚	130	35000	22900	6	40
9849826	153087	130	040005027.pet	神兽-屠媚	103	21000	25200	9	19
9849826	153087	130	040003063.pet	变异-雪狐	127	24000	27000	10	24
9849826	153087	130	040003027.pet	神兽-屠媚	130	33000	23800	10	30
9849826	153087	130	040003021.pet	变异-夺命魔蝎	114	10000	28500	4	23
9849961	146086	105	040005011.pet	新手-灵貂小宝	44	0	15600	3	6
9849961	146086	105	040005048.pet	变异-巧虎	104	0	16900	4	6
9849961	146086	105	040003015.pet	变异-灵貂小宝·�	1	0	16600	4	6
9849961	146086	105	040002015.pet	宝宝-灵貂小宝·�	1	0	15200	4	6
9849961	146086	105	040002015.pet	宝宝-灵貂小宝·�	1	0	15100	4	6
9849962	146086	105	040005011.pet	新手-灵貂小宝	44	0	15200	3	6
9849962	146086	105	040005048.pet	变异-巧虎	104	0	16700	4	6
9849963	146086	105	040005011.pet	新手-灵貂小宝	44	0	15200	3	6
9849963	146086	105	040005048.pet	变异-巧虎	104	0	18000	4	6
9849964	146086	105	040005011.pet	新手-灵貂小宝	44	0	15100	3	6
9849964	146086	105	040005048.pet	变异-巧虎	104	0	17200	4	6
9849965	146086	105	040005011.pet	新手-灵貂小宝	43	0	14800	3	6
9849965	146086	105	040005048.pet	变异-巧虎	103	0	17800	4	6
9849965	146086	105	040002015.pet	宝宝-灵貂小宝·�	1	0	13000	4	6
9849965	146086	105	040003015.pet	变异-灵貂小宝·�	1	0	17000	5	6
9849965	146086	105	040002015.pet	宝宝-灵貂小宝·�	1	0	15000	4	6
9849966	146086	104	040005011.pet	新手-灵貂小宝	43	0	16400	3	6
9849966	146086	104	040005048.pet	变异-巧虎	103	0	15900	4	6
9849967	146086	104	040005011.pet	新手-灵貂小宝	44	0	17700	3	6
9849967	146086	104	040005048.pet	变异-巧虎	103	0	18200	5	6
9849968	146086	104	040005011.pet	新手-灵貂小宝	44	0	15300	3	6
9849968	146086	104	040005048.pet	变异-巧虎	103	0	16100	4	6
9849970	146086	105	040005011.pet	新手-灵貂小宝	44	0	14800	3	6
9849970	146086	105	040005048.pet	变异-巧虎	103	0	16700	5	6
9849970	146086	105	040002015.pet	宝宝-灵貂小宝·�	1	0	14500	4	6
9849970	146086	105	040002015.pet	宝宝-灵貂小宝·�	1	0	15700	3	6
9849970	146086	105	040002015.pet	宝宝-灵貂小宝·�	1	0	15300	4	6
9849971	146086	105	040005011.pet	新手-灵貂小宝	44	0	15300	3	6
9849971	146086	105	040005048.pet	变异-巧虎	104	0	15800	5	6
9849972	146086	105	040005011.pet	新手-灵貂小宝	44	0	15100	3	6
9849972	146086	105	040005048.pet	变异-巧虎	103	0	16700	4	6
9849973	146086	105	040005011.pet	新手-灵貂小宝	44	0	15600	3	6
9849973	146086	105	040005048.pet	变异-巧虎	103	0	16600	4	6
9849994	146086	103	040005011.pet	新手-灵貂小宝	27	0	14400	3	6
9849994	146086	103	040005048.pet	变异-巧虎	103	0	16600	4	6
9849995	146086	103	040005011.pet	新手-灵貂小宝	27	0	15100	3	6
9849995	146086	103	040002015.pet	宝宝-灵貂小宝·�	1	0	15100	4	6
9849995	146086	103	040005048.pet	变异-巧虎	103	0	16900	4	6
9849996	146086	103	040005011.pet	新手-灵貂小宝	27	0	14300	3	6
9849996	146086	103	040005048.pet	变异-巧虎	103	0	17400	4	6
9849997	146086	103	040005011.pet	新手-灵貂小宝	27	0	14900	3	6
9849997	146086	103	040002015.pet	宝宝-灵貂小宝·�	1	0	16300	3	6
9849997	146086	103	040002015.pet	宝宝-灵貂小宝·�	1	0	15000	4	6
9849997	146086	103	040003015.pet	变异-灵貂小宝·�	1	0	16000	4	6
9849997	146086	103	040005048.pet	变异-巧虎	103	0	17000	4	6
9849998	146086	104	040005011.pet	新手-灵貂小宝	27	0	14300	3	6
9849998	146086	104	040005048.pet	变异-巧虎	103	0	16800	4	6
9849999	146086	104	040005011.pet	新手-灵貂小宝	27	0	16100	3	6
9849999	146086	104	040002015.pet	宝宝-灵貂小宝·�	1	0	15200	4	6
9849999	146086	104	040005048.pet	变异-巧虎	103	0	17000	5	6
9850000	146086	104	040005011.pet	新手-灵貂小宝	27	0	14000	3	6
9850000	146086	104	040005048.pet	变异-巧虎	103	0	17200	5	6
9850001	146086	104	040005011.pet	新手-灵貂小宝	27	0	15200	3	6
9850001	146086	104	040002015.pet	宝宝-灵貂小宝·�	1	0	13600	4	6
9850001	146086	104	040005048.pet	变异-巧虎	103	0	19000	5	6
9850002	146086	104	040005011.pet	新手-灵貂小宝	27	0	15400	3	6
9850002	146086	104	040002015.pet	宝宝-灵貂小宝·�	1	0	17300	4	6
9850002	146086	104	040002015.pet	宝宝-灵貂小宝·�	1	0	15500	4	6
9850002	146086	104	040005048.pet	变异-巧虎	103	0	19700	4	6
9850002	146086	104	040002015.pet	宝宝-灵貂小宝·�	1	0	13100	4	6
9850003	146086	104	040005011.pet	新手-灵貂小宝	27	0	14900	3	6
9850003	146086	104	040005048.pet	变异-巧虎	103	0	16500	4	6
9850004	146086	104	040005011.pet	新手-灵貂小宝	27	0	15400	3	6
9850004	146086	104	040002015.pet	宝宝-灵貂小宝·�	1	0	17300	4	6
9850004	146086	104	040005048.pet	变异-巧虎	103	0	16000	4	6
9850005	146086	104	040005011.pet	新手-灵貂小宝	27	0	14800	3	6
9850005	146086	104	040005048.pet	变异-巧虎	103	0	16900	5	6
9850073	153087	100	040003015.pet	变异-灵貂小宝·�	1	0	16500	5	6
9850073	153087	100	040002015.pet	宝宝-灵貂小宝·�	1	0	15000	4	6
9850073	153087	100	040003015.pet	变异-灵貂小宝·�	1	0	17300	4	6
9850073	153087	100	040002015.pet	宝宝-灵貂小宝·�	1	0	15000	4	6
9850073	153087	100	040005048.pet	变异-巧虎	80	0	16400	3	6
9850182	146086	128	040003027.pet	神兽-屠媚	125	23000	20800	4	12
9850182	146086	128	040003021.pet	变异-夺命魔蝎	1	0	28400	9	6
9850182	146086	128	040003004.pet	神兽-魁麟	128	62000	30200	14	36
9850182	146086	128	040003063.pet	变异-雪狐	123	12000	19500	4	6
9850410	153087	129	040003014.pet	神兽-熊元帅	129	62000	25400	9	34
9850410	153087	129	040003041.pet	神兽-云中雷	128	50000	27800	6	24
9850410	153087	129	040003041.pet	神兽-云中雷	128	12000	28400	11	12
9850634	146086	132	040003032.pet	变异-大尾	1	0	22900	5	6
9850634	146086	132	040005027.pet	神兽-屠媚	131	31000	20600	14	18
9850634	146086	132	040003004.pet	神兽-魁麟	132	55000	24200	7	45
9850634	146086	132	040005027.pet	神兽-屠媚	100	0	22700	8	6
9850634	146086	132	040003012.pet	变异-青鸟	10	0	22800	4	14
9850872	146086	129	040002026.pet	宝宝-黑熊	72	0	18000	4	10
9850872	146086	129	040003041.pet	神兽-云中雷	128	36000	22700	14	26
9850872	146086	129	040003025.pet	变异-追夜犬	126	42000	17600	5	32
9851000	146086	102	040001013.pet	成年-调皮鬼	1	0	11800	4	6
9851000	146086	102	040002015.pet	宝宝-灵貂小宝·�	1	0	16700	4	6
9851000	146086	102	040001013.pet	成年-调皮鬼	1	0	11900	3	6
9851000	146086	102	040005048.pet	变异-巧虎	89	0	17200	4	6
9851000	146086	102	040002013.pet	宝宝-调皮鬼	1	0	20600	4	6
9851620	146086	119	040005048.pet	变异-巧虎	105	0	17100	4	6
9851620	146086	119	040002018.pet	宝宝-灵貂小宝·�	116	12000	22400	12	6
9852040	153087	100	040003018.pet	变异-灵貂小宝·�	78	16000	17800	6	12
9852040	153087	100	040002018.pet	宝宝-灵貂小宝·�	1	0	20700	9	6
9852040	153087	100	040003017.pet	变异-灵貂小宝·�	77	0	19900	4	6
9852040	153087	100	040002016.pet	宝宝-灵貂小宝·�	94	0	18200	6	12
9852250	146086	130	040005041.pet	神兽-云中雷	128	22000	22800	5	19
9852250	146086	130	040002026.pet	宝宝-黑熊	128	11000	21400	10	24
9852250	146086	130	040003041.pet	神兽-云中雷	130	49000	20500	8	30
9852250	146086	130	040003021.pet	变异-夺命魔蝎	1	1000	19500	4	6
9852594	153087	133	040005027.pet	神兽-屠媚	133	24000	20600	6	6
9852594	153087	133	040003004.pet	神兽-魁麟	133	44000	28400	18	48
9852594	153087	133	040005027.pet	神兽-屠媚	133	50000	22700	8	25
9852787	153087	133	040001013.pet	成年-调皮鬼	1	0	11700	4	6
9852787	153087	133	040001013.pet	成年-调皮鬼	1	0	12200	4	6
9852787	153087	133	040001013.pet	成年-调皮鬼	1	0	12800	4	6
9852787	153087	133	040003041.pet	神兽-云中雷	133	34000	22200	6	6
9852787	153087	133	040003014.pet	神兽-熊元帅	133	70000	25400	14	48
9852787	153087	133	040003041.pet	神兽-云中雷	133	55000	22300	5	24
9852859	153087	133	040003036.pet	神兽-无常	1	0	19800	7	6
9852859	153087	133	040003004.pet	神兽-魁麟	104	52000	25500	5	6
9852859	153087	133	040003064.pet	变异-年	1	0	22300	2	6
9852859	153087	133	040003046.pet	神兽-九尾狐	132	40000	20400	10	24
9852859	153087	133	040003029.pet	神兽-朱雀	133	41000	28400	16	48
9852877	153087	132	040005041.pet	神兽-云中雷	77	23000	23100	8	6
9852877	153087	132	040001013.pet	成年-调皮鬼	1	0	10700	4	6
9852877	153087	132	040001013.pet	成年-调皮鬼	1	0	12700	4	6
9852877	153087	132	040001013.pet	成年-调皮鬼	1	0	12100	4	6
9852877	153087	132	040003014.pet	神兽-熊元帅	131	58000	24400	12	49
9852877	153087	132	040003047.pet	神兽-犀利狼	131	61000	24500	8	18
9853079	153087	131	040003027.pet	神兽-屠媚	131	34000	24700	13	26
9853079	153087	131	040003027.pet	神兽-屠媚	131	31000	22100	6	31
9853079	153087	131	040003021.pet	变异-夺命魔蝎	115	17000	22100	8	18
9853079	153087	131	040005027.pet	神兽-屠媚	124	15000	28300	6	23
9856254	146086	131	040001013.pet	成年-调皮鬼	1	0	11500	4	6
9856254	146086	131	040001013.pet	成年-调皮鬼	1	0	11800	4	6
9856254	146086	131	040001020.pet	成年-浣熊	1	0	12200	3	6
9856254	146086	131	040001020.pet	成年-浣熊	1	0	11700	3	6
9856254	146086	131	040003027.pet	神兽-屠媚	41	2000	25700	9	6
9856254	146086	131	040003034.pet	神兽-齐天小圣	131	67000	25600	9	48
9856254	146086	131	040003036.pet	神兽-无常	128	50000	22300	10	6
9856663	153087	133	040001013.pet	成年-调皮鬼	1	0	10700	4	6
9856663	153087	133	040001013.pet	成年-调皮鬼	1	0	11900	4	6
9856663	153087	133	040001013.pet	成年-调皮鬼	1	0	12100	4	6
9856663	153087	133	040003035.pet	神兽-玲珑	133	40000	22400	5	9
9856663	153087	133	040003046.pet	神兽-九尾狐	133	59000	24300	16	50
9856663	153087	133	040003004.pet	神兽-魁麟	133	40000	22100	5	6
9857248	153087	130	040003004.pet	神兽-魁麟	130	1000	30200	9	6
9857248	153087	130	040003035.pet	神兽-玲珑	130	48000	31000	16	48
9857248	153087	130	040003031.pet	变异-猴赛雷	23	0	25500	4	6
9857248	153087	130	040003063.pet	变异-雪狐	130	2000	25400	7	6
9857248	153087	130	040003021.pet	变异-夺命魔蝎	1	0	20400	3	6
9857967	146086	125	040003025.pet	变异-追夜犬	120	10000	20100	10	20
9857967	146086	125	040003026.pet	变异-黑熊	124	20000	22300	6	30
9857967	146086	125	040002018.pet	宝宝-灵貂小宝·�	124	20000	19500	5	18
9858856	146086	117	040003018.pet	变异-灵貂小宝·�	88	10000	20800	5	6
9858856	146086	117	040003018.pet	变异-灵貂小宝·�	116	34000	23900	10	29
9859317	146086	127	040002018.pet	宝宝-灵貂小宝·�	1	0	25100	5	6
9859317	146086	127	040003026.pet	变异-黑熊	109	0	17400	7	16
9859317	146086	127	040003027.pet	神兽-屠媚	99	7000	23700	10	24
9859317	146086	127	040003027.pet	神兽-屠媚	127	31000	22200	16	28
9859525	146086	105	040005048.pet	变异-巧虎	99	14000	16300	4	15
9859525	146086	105	040003020.pet	变异-浣熊	86	0	15800	2	6
9859525	146086	105	040002013.pet	宝宝-调皮鬼	1	0	17000	3	6
9859525	146086	105	040003017.pet	变异-灵貂小宝·�	87	1000	19200	4	6
9860657	146086	104	040005011.pet	新手-灵貂小宝	77	0	14000	3	6
9860657	146086	104	040005048.pet	变异-巧虎	104	1000	16500	4	6
9860822	153087	95	040005048.pet	变异-巧虎	70	0	16800	4	6
9860822	153087	95	040005011.pet	新手-灵貂小宝	59	0	15200	3	6
9861148	146086	101	040002060.pet	变异-闪电虎	1	0	14300	3	6
9861148	146086	101	040002017.pet	宝宝-灵貂小宝·�	84	0	16500	7	6
9861210	153087	127	040003041.pet	神兽-云中雷	126	10000	22400	6	30
9861210	153087	127	040002026.pet	宝宝-黑熊	126	0	20900	10	6
9861210	153087	127	040003025.pet	变异-追夜犬	126	20000	26000	6	19
9861513	153087	133	040003027.pet	神兽-屠媚	132	40000	21400	10	19
9861513	153087	133	040003027.pet	神兽-屠媚	132	0	22500	9	6
9861513	153087	133	040003012.pet	变异-青鸟	125	9000	19400	8	18
9861513	153087	133	040003035.pet	神兽-玲珑	133	51000	24100	14	42
9862009	153087	106	040002060.pet	变异-闪电虎	10	0	13200	3	6
9862738	146086	122	040002018.pet	宝宝-灵貂小宝·�	79	0	20200	9	8
9862738	146086	122	040003011.pet	变异-灵貂小宝	81	1000	16900	3	6
9862738	146086	122	040005048.pet	变异-巧虎	113	27000	19100	9	16
9863270	146086	112	040002013.pet	宝宝-调皮鬼	67	4000	21200	8	6
9863270	146086	112	040003018.pet	变异-灵貂小宝·�	112	14000	20600	5	24
9863270	146086	112	040005048.pet	变异-巧虎	71	18000	16200	8	14
9863869	146086	131	040005027.pet	神兽-屠媚	130	38000	22400	5	30
9863869	146086	131	040003027.pet	神兽-屠媚	130	55000	22900	9	38
9865863	153087	125	040003031.pet	变异-猴赛雷	112	12000	24100	6	11
9865863	153087	125	040003004.pet	神兽-魁麟	120	32000	25100	9	30
9865863	153087	125	040003027.pet	神兽-屠媚	124	0	26400	8	24
9867348	146086	107	040002018.pet	宝宝-灵貂小宝·�	103	7000	20700	12	18
9867348	146086	107	040002018.pet	宝宝-灵貂小宝·�	75	2000	19900	8	12
9867348	146086	107	040003013.pet	变异-调皮鬼	1	3000	23100	7	6
9868922	146086	88	040002060.pet	变异-闪电虎	1	0	15300	3	6
9868922	146086	88	040001001.pet	成年-灵狐	67	0	12200	3	6
9873342	146086	115	040002060.pet	变异-闪电虎	1	0	13700	3	6
9873342	146086	115	040001001.pet	成年-灵狐	1	0	10300	3	6
9873342	146086	115	040002060.pet	变异-闪电虎	82	0	14900	3	6
